"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44361840","33.58.7","15","","","","0"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44361840","33.58.7","5","","","","0"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44361840","33.58.7","4","","","","0"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44361840","33.58.7","10","","","","0"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number","223","units","0","v44361840","33.58.7","21","","","","0"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.03","","","","2"
"2012","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.00","","","","2"
"2013","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.35","","","","2"
"2014","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.17","","","","2"
"2015","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.43","","","","2"
"2016","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.34","","","","2"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.42","","","","2"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.14","","","","2"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.11","","","","2"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.27","","","","2"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44385241","33.58.8","0.55","","","","2"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","1","","","","0"
"2012","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","0","","","","0"
"2013","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","11","","","","0"
"2014","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","6","","","","0"
"2015","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","14","","","","0"
"2016","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","12","","","","0"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","12","","","","0"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","4","","","","0"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","4","","","","0"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","10","","","","0"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number","223","units","0","v44383298","33.58.9","21","","","","0"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.03","","","","2"
"2012","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.00","","","","2"
"2013","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.35","","","","2"
"2014","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.19","","","","2"
"2015","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.43","","","","2"
"2016","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.37","","","","2"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.36","","","","2"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.12","","","","2"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.12","","","","2"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.29","","","","2"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44376327","33.58.10","0.61","","","","2"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2012","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2013","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","1","","","","0"
"2014","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2015","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","1","","","","0"
"2016","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","3","","","","0"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","1","","","","0"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44366330","33.58.11","0","","","","0"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2012","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2013","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.35","","","","2"
"2014","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2015","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.35","","","","2"
"2016","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","1.02","","","","2"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.33","","","","2"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44383266","33.58.12","0.00","","","","2"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2012","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2013","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2014","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2015","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2016","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2017","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2018","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2019","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2020","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2021","Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53091718","33.58.13","0","","","","0"
"2011","Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53091719","33.58.14","0.00","","","","2"
