"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2013","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2014","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2015","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2016","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2017","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2018","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2019","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2020","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2021","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53087662","45.58.13","0","","","","0"
"2011","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2012","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2013","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2014","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2015","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2016","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2017","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2018","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2019","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2020","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53087663","45.58.14","0.00","","","","2"
"2011","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","0","","","","0"
"2012","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","0","","","","0"
"2013","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","0","","","","0"
"2014","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","1","","","","0"
"2015","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","2","","","","0"
"2016","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","1","","","","0"
"2017","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","0","","","","0"
"2018","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","1","","","","0"
"2019","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","1","","","","0"
"2020","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","2","","","","0"
"2021","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v62135279","46.58.1","3","","","","0"
"2011","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.00","","","","2"
"2012","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.00","","","","2"
"2013","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.00","","","","2"
"2014","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.76","","","","2"
"2015","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","1.51","","","","2"
"2016","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.73","","","","2"
"2017","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.00","","","","2"
"2018","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.71","","","","2"
"2019","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","0.70","","","","2"
"2020","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","1.37","","","","2"
"2021","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v62135280","46.58.2","2.05","","","","2"
"2011","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2012","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2013","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2014","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2015","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2016","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2017","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2018","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2019","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2020","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2021","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v62135281","46.58.3","","..","","","2"
"2011","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","","..","","","0"
"2012","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","","..","","","0"
"2013","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","","..","","","0"
"2014","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","","..","","","0"
"2015","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","","..","","","0"
"2016","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","","..","","","0"
"2017","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","0","","","","0"
"2018","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","0","","","","0"
"2019","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","0","","","","0"
"2020","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","0","","","","0"
"2021","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000176783","46.58.15","0","","","","0"
"2011","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000176784","46.58.16","","..","","","2"
"2012","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000176784","46.58.16","","..","","","2"
"2013","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000176784","46.58.16","","..","","","2"
"2014","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000176784","46.58.16","","..","","","2"
"2015","Guelph, Ontario [35550]","2021A003535550","Trafficking in persons [1525]","Percent unfounded","Percent","239","units","0","v1000176784","46.58.16","","..","","","2"
